report_date,BA.1,BA.2,BA.2.75,BA.2.86,BA.4,BA.5,CH.1.1,Delta,EG.5,HK.3,JN.1,JN.1.4,Recombinant,XBB,XBC
2021-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-07,0,0,0,0,0,0,0,1.71,0,0,0,0,0,0,0
2021-08-08,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,0
2021-08-09,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2021-08-10,0,0,0,0,0,0,0,3.14,0,0,0,0,0,0,0
2021-08-11,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0
2021-08-13,0,0,0,0,0,0,0,3.71,0,0,0,0,0,0,0
2021-08-14,0,0,0,0,0,0,0,3.86,0,0,0,0,0,0,0
2021-08-15,0,0,0,0,0,0,0,3.71,0,0,0,0,0,0,0
2021-08-17,0,0,0,0,0,0,0,3.43,0,0,0,0,0,0,0
2021-08-18,0,0,0,0,0,0,0,4.57,0,0,0,0,0,0,0
2021-08-19,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
2021-08-20,0,0,0,0,0,0,0,9.57,0,0,0,0,0,0,0
2021-08-21,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
2021-08-22,0,0,0,0,0,0,0,17.57,0,0,0,0,0,0,0
2021-08-23,0,0,0,0,0,0,0,21.86,0,0,0,0,0,0,0
2021-08-24,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
2021-08-25,0,0,0,0,0,0,0,35.29,0,0,0,0,0,0,0
2021-08-26,0,0,0,0,0,0,0,43.14,0,0,0,0,0,0,0
2021-08-27,0,0,0,0,0,0,0,50.43,0,0,0,0,0,0,0
2021-08-28,0,0,0,0,0,0,0,56.57,0,0,0,0,0,0,0
2021-08-29,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
2021-08-30,0,0,0,0,0,0,0,62.86,0,0,0,0,0,0,0
2021-08-31,0,0,0,0,0,0,0,63.14,0,0,0,0,0,0,0
2021-09-01,0,0,0,0,0,0,0,60.43,0,0,0,0,0,0,0
2021-09-02,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
2021-09-03,0,0,0,0,0,0,0,46.71,0,0,0,0,0,0,0
2021-09-04,0,0,0,0,0,0,0,40.43,0,0,0,0,0,0,0
2021-09-05,0,0,0,0,0,0,0,35.29,0,0,0,0,0,0,0
2021-09-06,0,0,0,0,0,0,0,30.57,0,0,0,0,0,0,0
2021-09-07,0,0,0,0,0,0,0,24.71,0,0,0,0,0,0,0
2021-09-08,0,0,0,0,0,0,0,21.14,0,0,0,0,0,0,0
2021-09-09,0,0,0,0,0,0,0,18.29,0,0,0,0,0,0,0
2021-09-10,0,0,0,0,0,0,0,18.14,0,0,0,0,0,0,0
2021-09-11,0,0,0,0,0,0,0,17.14,0,0,0,0,0,0,0
2021-09-12,0,0,0,0,0,0,0,20.29,0,0,0,0,0,0,0
2021-09-13,0,0,0,0,0,0,0,17.86,0,0,0,0,0,0,0
2021-09-14,0,0,0,0,0,0,0,17.43,0,0,0,0,0,0,0
2021-09-15,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
2021-09-16,0,0,0,0,0,0,0,17.43,0,0,0,0,0,0,0
2021-09-17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
2021-09-18,0,0,0,0,0,0,0,17.57,0,0,0,0,0,0,0
2021-09-19,0,0,0,0,0,0,0,15.57,0,0,0,0,0,0,0
2021-09-20,0,0,0,0,0,0,0,15.43,0,0,0,0,0,0,0
2021-09-21,0,0,0,0,0,0,0,17.57,0,0,0,0,0,0,0
2021-09-22,0,0,0,0,0,0,0,17.43,0,0,0,0,0,0,0
2021-09-23,0,0,0,0,0,0,0,17.14,0,0,0,0,0,0,0
2021-09-24,0,0,0,0,0,0,0,16.14,0,0,0,0,0,0,0
2021-09-25,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
2021-09-26,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
2021-09-27,0,0,0,0,0,0,0,13.43,0,0,0,0,0,0,0
2021-09-28,0,0,0,0,0,0,0,16.14,0,0,0,0,0,0,0
2021-09-29,0,0,0,0,0,0,0,17.29,0,0,0,0,0,0,0
2021-09-30,0,0,0,0,0,0,0,18.14,0,0,0,0,0,0,0
2021-10-01,0,0,0,0,0,0,0,20.14,0,0,0,0,0,0,0
2021-10-02,0,0,0,0,0,0,0,20.86,0,0,0,0,0,0,0
2021-10-03,0,0,0,0,0,0,0,23.14,0,0,0,0,0,0,0
2021-10-04,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
2021-10-05,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
2021-10-06,0,0,0,0,0,0,0,26.71,0,0,0,0,0,0,0
2021-10-07,0,0,0,0,0,0,0,28.29,0,0,0,0,0,0,0
2021-10-08,0,0,0,0,0,0,0,29.57,0,0,0,0,0,0,0
2021-10-09,0,0,0,0,0,0,0,31.57,0,0,0,0,0,0,0
2021-10-10,0,0,0,0,0,0,0,33.71,0,0,0,0,0,0,0
2021-10-11,0,0,0,0,0,0,0,35.29,0,0,0,0,0,0,0
2021-10-12,0,0,0,0,0,0,0,36.71,0,0,0,0,0,0,0
2021-10-13,0,0,0,0,0,0,0,42.57,0,0,0,0,0,0,0
2021-10-14,0,0,0,0,0,0,0,46.14,0,0,0,0,0,0,0
2021-10-15,0,0,0,0,0,0,0,46.14,0,0,0,0,0,0,0
2021-10-16,0,0,0,0,0,0,0,47.71,0,0,0,0,0,0,0
2021-10-17,0,0,0,0,0,0,0,49.86,0,0,0,0,0,0,0
2021-10-18,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
2021-10-19,0,0,0,0,0,0,0,55.86,0,0,0,0,0,0,0
2021-10-20,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
2021-10-21,0,0,0,0,0,0,0,57.57,0,0,0,0,0,0,0
2021-10-22,0,0,0,0,0,0,0,60.43,0,0,0,0,0,0,0
2021-10-23,0,0,0,0,0,0,0,61.43,0,0,0,0,0,0,0
2021-10-24,0,0,0,0,0,0,0,63.57,0,0,0,0,0,0,0
2021-10-25,0,0,0,0,0,0,0,60.57,0,0,0,0,0,0,0
2021-10-26,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
2021-10-27,0,0,0,0,0,0,0,56.57,0,0,0,0,0,0,0
2021-10-28,0,0,0,0,0,0,0,57.86,0,0,0,0,0,0,0
2021-10-29,0,0,0,0,0,0,0,56.29,0,0,0,0,0,0,0
2021-10-30,0,0,0,0,0,0,0,55.43,0,0,0,0,0,0,0
2021-10-31,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
2021-11-01,0,0,0,0,0,0,0,53.86,0,0,0,0,0,0,0
2021-11-02,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
2021-11-03,0,0,0,0,0,0,0,59.57,0,0,0,0,0,0,0
2021-11-04,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
2021-11-05,0,0,0,0,0,0,0,54.29,0,0,0,0,0,0,0
2021-11-06,0,0,0,0,0,0,0,50.71,0,0,0,0,0,0,0
2021-11-07,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
2021-11-08,0,0,0,0,0,0,0,46.86,0,0,0,0,0,0,0
2021-11-09,0,0,0,0,0,0,0,48.86,0,0,0,0,0,0,0
2021-11-10,0,0,0,0,0,0,0,47.71,0,0,0,0,0,0,0
2021-11-11,0,0,0,0,0,0,0,50.57,0,0,0,0,0,0,0
2021-11-12,0,0,0,0,0,0,0,51.57,0,0,0,0,0,0,0
2021-11-13,0,0,0,0,0,0,0,50.29,0,0,0,0,0,0,0
2021-11-14,0,0,0,0,0,0,0,51.71,0,0,0,0,0,0,0
2021-11-15,0,0,0,0,0,0,0,54.29,0,0,0,0,0,0,0
2021-11-16,0,0,0,0,0,0,0,49.86,0,0,0,0,0,0,0
2021-11-17,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0
2021-11-18,0,0,0,0,0,0,0,47.29,0,0,0,0,0,0,0
2021-11-19,0,0,0,0,0,0,0,50.29,0,0,0,0,0,0,0
2021-11-20,0,0,0,0,0,0,0,50.14,0,0,0,0,0,0,0
2021-11-21,0,0,0,0,0,0,0,47.29,0,0,0,0,0,0,0
2021-11-22,0,0,0,0,0,0,0,40.14,0,0,0,0,0,0,0
2021-11-23,0,0,0,0,0,0,0,36.43,0,0,0,0,0,0,0
2021-11-24,0,0,0,0,0,0,0,28.71,0,0,0,0,0,0,0
2021-11-25,0,0,0,0,0,0,0,28.14,0,0,0,0,0,0,0
2021-11-26,0,0,0,0,0,0,0,25.86,0,0,0,0,0,0,0
2021-11-27,0,0,0,0,0,0,0,26.71,0,0,0,0,0,0,0
2021-11-28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
2021-11-29,0,0,0,0,0,0,0,29.14,0,0,0,0,0,0,0
2021-11-30,0,0,0,0,0,0,0,28.71,0,0,0,0,0,0,0
2021-12-01,0,0,0,0,0,0,0,26.14,0,0,0,0,0,0,0
2021-12-02,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
2021-12-03,0,0,0,0,0,0,0,25.57,0,0,0,0,0,0,0
2021-12-04,0,0,0,0,0,0,0,25.43,0,0,0,0,0,0,0
2021-12-05,0,0,0,0,0,0,0,24.71,0,0,0,0,0,0,0
2021-12-06,0,0,0,0,0,0,0,26.57,0,0,0,0,0,0,0
2021-12-07,0,0,0,0,0,0,0,27.14,0,0,0,0,0,0,0
2021-12-08,0.14,0,0,0,0,0,0,27.14,0,0,0,0,0,0,0
2021-12-09,0.14,0,0,0,0,0,0,26.86,0,0,0,0,0,0,0
2021-12-10,0.14,0,0,0,0,0,0,25.86,0,0,0,0,0,0,0
2021-12-11,0.29,0,0,0,0,0,0,25.71,0,0,0,0,0,0,0
2021-12-12,0.29,0,0,0,0,0,0,26.14,0,0,0,0,0,0,0
2021-12-13,0.43,0,0,0,0,0,0,23.86,0,0,0,0,0,0,0
2021-12-14,0.57,0,0,0,0,0,0,20.43,0,0,0,0,0,0,0
2021-12-15,1,0,0,0,0,0,0,19.43,0,0,0,0,0,0,0
2021-12-16,1.43,0,0,0,0,0,0,19,0,0,0,0,0,0,0
2021-12-17,2.29,0,0,0,0,0,0,18.86,0,0,0,0,0,0,0
2021-12-18,2.86,0,0,0,0,0,0,22.43,0,0,0,0,0,0,0
2021-12-19,3,0,0,0,0,0,0,24.57,0,0,0,0,0,0,0
2021-12-20,3.86,0,0,0,0,0,0,23.29,0,0,0,0,0,0,0
2021-12-21,4,0,0,0,0,0,0,27.86,0,0,0,0,0,0,0
2021-12-22,4.43,0,0,0,0,0,0,33.14,0,0,0,0,0,0,0
2021-12-23,4.29,0,0,0,0,0,0,33.57,0,0,0,0,0,0,0
2021-12-24,4.29,0,0,0,0,0,0,38.14,0,0,0,0,0,0,0
2021-12-25,4,0,0,0,0,0,0,34.29,0,0,0,0,0,0,0
2021-12-26,5.57,0,0,0,0,0,0,32,0,0,0,0,0,0,0
2021-12-27,6.29,0,0,0,0,0,0,32.14,0,0,0,0,0,0,0
2021-12-28,7,0,0,0,0,0,0,32.86,0,0,0,0,0,0,0
2021-12-29,7.43,0,0,0,0,0,0,29.57,0,0,0,0,0,0,0
2021-12-30,8.29,0.14,0,0,0,0,0,31.29,0,0,0,0,0,0,0
2021-12-31,9,0.14,0,0,0,0,0,28.86,0,0,0,0,0,0,0
2022-01-01,10.29,0.43,0,0,0,0,0,30.29,0,0,0,0,0,0,0
2022-01-02,12.43,0.57,0,0,0,0,0,30.29,0,0,0,0,0,0,0
2022-01-03,13,0.71,0,0,0,0,0,30.86,0,0,0,0,0,0,0
2022-01-04,15,0.86,0,0,0,0,0,26.43,0,0,0,0,0,0,0
2022-01-05,17.71,1.57,0,0,0,0,0,22.86,0,0,0,0,0,0,0
2022-01-06,19.71,1.71,0,0,0,0,0,19.71,0,0,0,0,0,0,0
2022-01-07,20.14,1.86,0,0,0,0,0,16.29,0,0,0,0,0,0,0
2022-01-08,21.86,1.86,0,0,0,0,0,14.43,0,0,0,0,0,0,0
2022-01-09,20.57,2.71,0,0,0,0,0,15.57,0,0,0,0,0,0,0
2022-01-10,21.57,3.57,0,0,0,0,0,14.57,0,0,0,0,0.14,0,0
2022-01-11,22.43,4.29,0,0,0,0,0,14.86,0,0,0,0,0.14,0,0
2022-01-12,20.71,4,0,0,0,0,0,16.29,0,0,0,0,0.14,0,0
2022-01-13,20.29,4,0,0,0,0,0,15.86,0,0,0,0,0.14,0,0
2022-01-14,21.57,4.29,0,0,0,0,0,16.29,0,0,0,0,0.14,0,0
2022-01-15,23.14,5.86,0,0,0,0,0,16.43,0,0,0,0,0.14,0,0
2022-01-16,22,5.71,0,0,0,0,0,13.86,0,0,0,0,0.14,0,0
2022-01-17,24,6.71,0,0,0,0,0,13.71,0,0,0,0,0,0,0
2022-01-18,22.29,6.71,0,0,0,0,0,14.86,0,0,0,0,0,0,0
2022-01-19,21.71,7.43,0,0,0,0,0,14.86,0,0,0,0,0,0,0
2022-01-20,23,8.43,0,0,0,0,0,13.29,0,0,0,0,0,0,0
2022-01-21,22,8.71,0,0,0,0,0,13.14,0,0,0,0,0,0,0
2022-01-22,19.14,8,0,0,0,0,0,11,0,0,0,0,0,0,0
2022-01-23,20.86,9.14,0,0,0,0,0,11.14,0,0,0,0,0,0,0
2022-01-24,19,8.71,0,0,0,0,0,10.43,0,0,0,0,0,0,0
2022-01-25,19.71,9,0,0,0,0,0,7.43,0,0,0,0,0,0,0
2022-01-26,22.71,10.57,0,0,0,0,0,7,0,0,0,0,0,0,0
2022-01-27,26.14,10.43,0,0,0,0,0,7.14,0,0,0,0,0,0,0
2022-01-28,30,13,0,0,0,0,0,6,0,0,0,0,0,0,0
2022-01-29,38,15.86,0,0,0,0,0,6.86,0,0,0,0,0,0,0
2022-01-30,38.57,16.14,0,0,0,0,0,6.57,0,0,0,0,0,0,0
2022-01-31,39.86,16.57,0,0,0,0,0,5.86,0,0,0,0,0,0,0
2022-02-01,40.43,16.86,0,0,0,0,0,5.14,0,0,0,0,0,0,0
2022-02-02,37.43,15.43,0,0,0,0,0,4.14,0,0,0,0,0,0,0
2022-02-03,34.43,18.14,0,0,0,0,0,4.14,0,0,0,0,0,0,0
2022-02-04,30.71,16.86,0,0,0,0,0,4.29,0,0,0,0,0,0,0
2022-02-05,25,13.71,0,0,0,0,0,3.71,0,0,0,0,0,0,0
2022-02-06,23.14,12.57,0,0,0,0,0,2.86,0,0,0,0,0,0,0
2022-02-07,21,12.71,0,0,0,0,0,3,0,0,0,0,0,0,0
2022-02-08,20.86,13.14,0,0,0,0,0,3.43,0,0,0,0,0,0,0
2022-02-09,24.43,13.29,0,0,0,0,0,2.86,0,0,0,0,0,0,0
2022-02-10,25.86,11.43,0,0,0,0,0,2.29,0,0,0,0,0,0,0
2022-02-11,31.71,10.43,0,0,0,0,0,1.71,0,0,0,0,0.14,0,0
2022-02-12,31.14,11.29,0,0,0,0,0,1.29,0,0,0,0,0.29,0,0
2022-02-13,32.71,10.71,0,0,0,0,0,1.43,0,0,0,0,0.29,0,0
2022-02-14,38.29,12.43,0,0,0,0,0,1.29,0,0,0,0,0.29,0,0
2022-02-15,45.71,16.29,0,0,0,0,0,1,0,0,0,0,0.29,0,0
2022-02-16,47.71,19,0,0,0,0,0,0.71,0,0,0,0,0.29,0,0
2022-02-17,48.43,21,0,0,0,0,0,0.43,0,0,0,0,0.29,0,0
2022-02-18,45.43,22.71,0,0,0,0,0,0.43,0,0,0,0,0.14,0,0
2022-02-19,47.43,24.86,0,0,0,0,0,0.29,0,0,0,0,0.14,0,0
2022-02-20,47,26,0,0,0,0,0,0.14,0,0,0,0,0.14,0,0
2022-02-21,42.43,26.71,0,0,0,0,0,0.14,0,0,0,0,0.14,0,0
2022-02-22,38,26.43,0,0,0,0,0,0,0,0,0,0,0.14,0,0
2022-02-23,33.29,27.57,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-02-24,29.14,27.29,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-02-25,26.43,28,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-02-26,22.29,27.43,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-02-27,20.57,30,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-02-28,19.57,32.14,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-03-01,16.57,32.29,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-03-02,15.71,32.14,0,0,0,0,0,0.14,0,0,0,0,0.14,0,0
2022-03-03,15.43,31.71,0,0,0,0,0,0.14,0,0,0,0,0.14,0,0
2022-03-04,15,36.57,0,0,0,0,0,0.14,0,0,0,0,0.14,0,0
2022-03-05,14.43,38.43,0,0,0,0,0,0.14,0,0,0,0,0.14,0,0
2022-03-06,14.86,40.57,0,0,0,0,0,0.14,0,0,0,0,0.14,0,0
2022-03-07,14.14,42,0,0,0,0,0,0.14,0,0,0,0,0.14,0,0
2022-03-08,12.71,43.57,0,0,0,0,0,0.14,0,0,0,0,0.29,0,0
2022-03-09,12.57,45.14,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-03-10,12.14,49.43,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-03-11,11.14,47.29,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-03-12,11,47.43,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-03-13,10.29,47.14,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-03-14,10,48.29,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-03-15,10.14,50.29,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-03-16,9.71,51.29,0,0,0,0,0,0,0,0,0,0,0.57,0,0
2022-03-17,9.29,51.57,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-03-18,9,54,0,0,0,0,0,0,0,0,0,0,0.57,0,0
2022-03-19,9.14,54.57,0,0,0,0,0,0,0,0,0,0,0.71,0,0
2022-03-20,10.29,57,0,0,0,0,0,0,0,0,0,0,0.57,0,0
2022-03-21,10.57,56.57,0,0,0,0,0,0,0,0,0,0,0.57,0,0
2022-03-22,9.57,56.14,0,0,0,0,0,0,0,0,0,0,0.57,0,0
2022-03-23,9.57,59.29,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-03-24,9.43,59.29,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-03-25,9,58.57,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-03-26,8.29,60.29,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-03-27,6.43,56.14,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-03-28,5,54.86,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-03-29,4.86,55,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-03-30,3.86,50.29,0,0,0,0,0,0,0,0,0,0,0.57,0,0
2022-03-31,3.14,50.29,0,0,0,0,0,0,0,0,0,0,0.57,0,0
2022-04-01,2.71,49.71,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-04-02,2.43,49,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-04-03,2.14,49.14,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-04-04,1.71,50.86,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-04-05,1.14,52.43,0,0,0,0,0,0,0,0,0,0,0.14,0,0
2022-04-06,1.29,57.14,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07,1.14,55.57,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08,1.14,55.71,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09,1.14,55.29,0,0,0,0,0,0,0,0,0,0,0.14,0,0
2022-04-10,1.29,56.57,0,0,0,0,0,0,0,0,0,0,0.14,0,0
2022-04-11,1.86,54.86,0,0,0,0,0,0,0,0,0,0,0.14,0,0
2022-04-12,1.71,51.57,0,0,0,0,0,0,0,0,0,0,0.14,0,0
2022-04-13,1.43,46.43,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-04-14,1.57,47.71,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-04-15,1.57,46.86,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-04-16,1.71,45.43,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-04-17,2,45.14,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-04-18,1.57,43.43,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-04-19,1.71,46.29,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-04-20,1.71,51.14,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-04-21,1.29,54.86,0,0,0,0,0,0,0,0,0,0,0.29,0,0
2022-04-22,1.29,57.71,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-04-23,1.14,59,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-04-24,0.86,59.71,0,0,0,0,0,0,0,0,0,0,0.43,0,0
2022-04-25,0.71,59.43,0,0,0.14,0.14,0,0,0,0,0,0,0.57,0,0
2022-04-26,0.43,57.29,0,0,0.14,0.14,0,0,0,0,0,0,0.57,0,0
2022-04-27,0.29,56.86,0,0,0.14,0.14,0,0,0,0,0,0,0.29,0,0
2022-04-28,0.43,57,0,0,0.29,0.14,0,0,0,0,0,0,0.29,0,0
2022-04-29,0.43,56.29,0,0,0.29,0.14,0,0,0,0,0,0,0.14,0,0
2022-04-30,0.29,56.57,0,0,0.29,0.14,0,0,0,0,0,0,0.29,0,0
2022-05-01,0.14,60.14,0,0,0.43,0.29,0,0,0,0,0,0,0.43,0,0
2022-05-02,0.43,65.29,0,0,0.29,0.14,0,0,0,0,0,0,0.29,0,0
2022-05-03,1.14,71.71,0,0,0.43,0.29,0,0,0,0,0,0,0.29,0,0
2022-05-04,1.14,73.14,0,0,0.57,0.43,0,0,0,0,0,0,0.43,0,0
2022-05-05,1,69.29,0,0,0.43,0.71,0,0,0,0,0,0,0.43,0,0
2022-05-06,1,70.86,0,0,0.57,0.71,0,0,0,0,0,0,0.43,0,0
2022-05-07,1.14,72.43,0,0,0.57,0.71,0,0,0,0,0,0,0.29,0,0
2022-05-08,1.14,68.14,0,0,0.43,0.57,0,0,0,0,0,0,0.14,0,0
2022-05-09,0.86,65.29,0,0,0.43,0.57,0,0,0,0,0,0,0.14,0,0
2022-05-10,0.14,59.86,0,0,0.43,0.57,0,0,0,0,0,0,0.14,0,0
2022-05-11,0.57,60.71,0,0,1.14,0.43,0,0,0,0,0,0,0,0,0
2022-05-12,0.57,68.14,0,0,1.14,0.14,0,0,0,0,0,0,0,0,0
2022-05-13,0.57,65.71,0,0,1.14,0.14,0,0,0,0,0,0,0,0,0
2022-05-14,0.43,67.29,0,0,1.14,0.29,0,0,0,0,0,0,0,0,0
2022-05-15,0.43,68.29,0,0,1.14,0.29,0,0,0,0,0,0,0,0,0
2022-05-16,0.43,69.14,0,0,1.29,0.29,0,0,0,0,0,0,0,0,0
2022-05-17,0.43,71.71,0,0,1.29,0.29,0,0,0,0,0,0,0.14,0,0
2022-05-18,0,70.43,0,0,0.43,0.29,0,0,0,0,0,0,0.14,0,0
2022-05-19,0,65.14,0,0,0.57,0.57,0,0,0,0,0,0,0.14,0,0
2022-05-20,0,69.71,0,0,0.43,0.71,0,0,0,0,0,0,0.14,0,0
2022-05-21,0,66.57,0,0,0.43,0.71,0,0,0,0,0,0,0.29,0,0
2022-05-22,0,65.14,0,0,0.43,0.71,0,0,0,0,0,0,0.29,0,0
2022-05-23,0,66.43,0,0,0.43,0.86,0,0,0,0,0,0,0.29,0,0
2022-05-24,0,67.43,0,0,0.29,1.57,0,0,0,0,0,0,0.29,0,0
2022-05-25,0,66,0,0,0.29,1.86,0,0,0,0,0,0,0.29,0,0
2022-05-26,0,65.86,0,0,0.57,1.71,0,0,0,0,0,0,0.29,0,0
2022-05-27,0.14,60.86,0,0,0.71,1.57,0,0,0,0,0,0,0.29,0,0
2022-05-28,0.29,60.14,0,0,0.71,2.29,0,0,0,0,0,0,0.29,0,0
2022-05-29,0.29,60.57,0,0,0.71,2.71,0,0,0,0,0,0,0.29,0,0
2022-05-30,0.29,60.29,0,0,0.57,3.29,0,0,0,0,0,0,0.29,0,0
2022-05-31,0.29,58.29,0,0,0.71,2.86,0,0,0,0,0,0,0.14,0,0
2022-06-01,0.43,58.71,0,0,0.71,4.29,0,0,0,0,0,0,0.14,0,0
2022-06-02,0.43,56.57,0,0,1.29,5.29,0,0,0,0,0,0,0.14,0,0
2022-06-03,0.29,58.71,0,0,1.86,6.14,0,0,0,0,0,0,0.29,0,0
2022-06-04,0.14,59.14,0,0,2,5.86,0,0,0,0,0,0,0.14,0,0
2022-06-05,0.14,58.14,0,0,2.57,6,0,0,0,0,0,0,0.14,0,0
2022-06-06,0.14,53.86,0,0,2.57,6.14,0,0,0,0,0,0,0.14,0,0
2022-06-07,0.29,52.14,0,0,2.86,6.86,0,0,0,0,0,0,0.14,0,0
2022-06-08,0.57,55.43,0,0,3.71,6.71,0,0,0,0,0,0,0.14,0,0
2022-06-09,0.57,61,0,0,3,7.29,0,0,0,0,0,0,0.43,0,0
2022-06-10,0.57,59.14,0,0,2.71,7.57,0,0,0,0,0,0,0.43,0,0
2022-06-11,0.57,64.14,0,0,3.43,8.43,0,0,0,0,0,0,0.43,0,0
2022-06-12,0.57,66.86,0,0,3.43,8.57,0,0,0,0,0,0,0.43,0,0
2022-06-13,0.57,74.57,0.14,0,3.86,9.14,0,0,0,0,0,0,0.57,0,0
2022-06-14,0.43,76.57,0.14,0,4.14,9.86,0,0,0,0,0,0,0.57,0,0
2022-06-15,0,73.57,0.14,0,4.43,11.57,0,0,0,0,0,0,0.71,0,0
2022-06-16,0,68,0.29,0,5.14,12.57,0,0,0,0,0,0,0.71,0,0
2022-06-17,0,66.57,0.29,0,5.14,13.86,0,0,0,0,0,0,0.57,0,0
2022-06-18,0,63.29,0.29,0,5.43,13.86,0,0,0,0,0,0,0.57,0,0
2022-06-19,0,62.29,0.29,0,5.57,15.14,0,0,0,0,0,0,0.71,0,0
2022-06-20,0,56.57,0.14,0,6,16.71,0,0,0,0,0,0,0.57,0,0
2022-06-21,0,58.14,0.14,0,6.86,20.71,0,0,0,0,0,0,0.57,0,0
2022-06-22,0,61.29,0.43,0,7,22.71,0,0,0,0,0,0,0.86,0,0
2022-06-23,0.14,65.29,0.29,0,7.71,25.71,0,0,0,0,0,0,0.71,0,0
2022-06-24,0.14,66.14,0.29,0,7.57,29.71,0,0,0,0,0,0,0.71,0,0
2022-06-25,0.14,63.57,0.43,0,8,32.71,0,0,0,0,0,0,0.71,0,0
2022-06-26,0.14,64.86,0.43,0,8.71,35.86,0,0,0,0,0,0,0.57,0,0
2022-06-27,0.14,63.86,0.43,0,8.86,36.86,0,0,0,0,0,0,0.71,0,0
2022-06-28,0.14,57.71,0.57,0,8.29,35.29,0,0,0,0,0,0,0.71,0,0
2022-06-29,0.14,52.14,0.43,0,8.57,39.14,0,0,0,0,0,0,0.29,0,0
